,ELLIP,PHIE,GAMMA,PHIG,ellipticity_true,e2_mass,e1_light,e2_light,gamma1,gamma2
115,0.2799016,48.2765,0.0737714,-141.9555,0.2602248,-0.16166105557452126,-0.0296974379947804,0.25852467718108885,0.028940821798408695,-0.06785755883903245
116,0.5833465,-124.2539,0.03282771,2.197781,0.52357477,-0.3831458660991819,-0.19182447614223108,0.4871692828302207,-0.010227572831437739,-0.031193834291759277
120,0.1168216,-113.6787,0.0531217,-81.40929,0.12348411,-0.045632014246283575,-0.08365098591471894,0.0908341234227952,0.04544678748788177,0.02750462720927722
121,0.2462302,-52.52117,0.07664661,-56.62567,0.2558711,0.13558960271530252,-0.06640693455294308,-0.24710349827246703,0.07573947675671237,-0.01175731623762523
126,0.373083,75.39692,0.0589104,118.4695,0.35098675,-0.11189701622146848,-0.30636567156072986,0.17126521527941846,-0.014645738009903795,-0.0570608235684104
129,0.1006359,54.61254,0.0408538,-62.02767,0.103709236,-0.050029201815292176,-0.03414937678859506,0.09792561307775541,-0.0015345087310882223,0.04082497100298069
131,0.2018827,53.52919,0.04491387,118.8693,0.17961699,-0.10733512447736676,-0.05268991726855791,0.1717149839556601,0.023412873914410222,-0.03832874969842911
132,0.3705935,23.55123,0.0517634,74.78359,0.40561342,-0.16661678211080266,0.27609676219620494,0.29714108498972114,0.017337018803603468,-0.048773736360499385
135,0.2967346,55.7922,0.0485475,-91.33297,0.29076245,-0.1619985852143668,-0.10696318592357865,0.27037322202296665,0.04363887456371502,-0.02127224442935785
136,0.0640926,72.85174,0.03053886,96.34458,0.07907665,-0.01865514524312195,-0.06532779214649086,0.044557784375879574,-0.015142026344638576,-0.026520577072866862
142,0.4116405,29.16158,0.119733,-172.6104,0.4241046,-0.22055190683896272,0.22270907093969813,0.36092295779340006,0.11229251442811596,0.041549759234096297
143,0.3838064,50.51739,0.02353192,-60.78994,0.37989095,-0.23308486760372668,-0.07271296381664995,0.37286721334129275,-0.013836366152733528,-0.019034343450034994
144,0.5690914,114.7876,0.03079728,-137.6897,0.55063045,0.3027623231239505,-0.3570560211780627,-0.4191716715233668,0.014495160559725497,0.027172831573948605
149,0.7017951,60.00363,0.03503957,-107.9807,0.6024992,-0.46812942812556285,-0.3013157127477311,0.5217414371620935,-0.024197944399733683,-0.025342275995109385
152,0.1758508,-178.9623,0.03472067,62.90516,0.17154981,-0.0034911474843696316,0.1714372792742907,0.006212615074584058,0.034348166769105126,0.005072313559968695
153,0.3606043,-133.8127,0.1134691,75.06711,0.31684735,-0.21977283924436425,-0.013127849075241695,0.3165752719033502,0.089484527398657,-0.0697693056511888
154,0.4713456,155.9032,0.04626807,-53.23486,0.36516532,0.22983725906715405,0.24342494875777942,-0.2721947928469148,0.04355065356682705,0.015622895871992304
156,0.3372207,-111.8625,0.08391175,-22.27594,0.34856668,-0.14017867897062025,-0.2518971568816259,0.24092852209976298,0.07066426718204134,-0.04525199588623218
158,0.1601142,-133.3309,0.03290855,-103.2926,0.16488507,-0.08687632719865476,-0.009601195687618122,0.1646052956325311,0.023855225980554316,0.02266938147632587
159,0.1097213,-45.61935,0.0298152,103.9116,0.09328176,0.05803147399965567,-0.0020165379743705843,-0.09325996098699334,0.026472250185906942,0.013717365677663832
160,0.4918349,-27.12031,0.05374003,-65.5545,0.49602586,0.26463505858032754,0.2898688431000175,-0.40251423277767107,0.03595377060191286,0.03994142215677762
161,0.2306461,108.2099,0.05512212,110.1858,0.22378486,0.07739203457639966,-0.18007714325125337,-0.13286040058530296,0.049389517151038766,0.024477003674503277
162,0.4206515,-58.32314,0.04991138,168.6762,0.40575463,0.23805705980710357,-0.18197331703200462,-0.36266035302305455,-0.017993349462843557,-0.046555184766171716
163,0.1925589,39.96998,0.04106999,-41.55718,0.16725917,-0.10489877346872639,0.029216841505037,0.16468760160242313,0.0056433942192257525,-0.04068041519314312
164,0.3687364,-85.91155,0.05728729,65.30767,0.305268,0.032150126650664315,-0.30216453998747467,-0.04341822886942531,0.013575316300001113,-0.05565558716695947
167,0.3398102,-25.42453,0.02913211,-109.6198,0.3381033,0.1587275405411254,0.21346676521680463,-0.2621941677817484,0.022800223978161747,0.018133659851165128
170,0.4009619,153.2641,0.1247469,8.289335,0.31642824,0.20149522946914156,0.18834389783289737,-0.2542703427822615,-0.08037270747160295,-0.09540449126374574
171,0.2228461,24.95474,0.04873132,89.89318,0.2164321,-0.09593063294563905,0.13938163591257216,0.1655766090990668,-0.036778193810583275,-0.031970392693452705
172,0.5035421,-35.15459,0.06759943,145.7634,0.49602586,0.3168129523414184,0.16713314100665747,-0.4670205209259958,-0.05416801038802705,0.04044143403648657
173,0.3541731,141.3113,0.05394673,-108.6104,0.3175077,0.20999350725770694,0.06938437642879781,-0.30983374229879623,-0.04855487630279775,0.023509012418919464
177,0.5181105,51.62171,0.1047475,-16.88765,0.4721306,-0.3403301316737681,-0.10815974003292778,0.45957455770785394,-0.07430275208950185,-0.07383183451720556
178,0.05854291,116.0069,0.02336113,-85.26485,0.054893125,0.023766233406097886,-0.033785162810009164,-0.04326451139406059,0.01481790873901943,-0.01806023187777476
179,0.4230462,118.7773,0.04197481,-171.3,0.40058687,0.22639216960364925,-0.2149131151322979,-0.33805649433272017,-0.041395024953266545,0.006952451629068708
180,0.2432392,73.81042,0.04096634,-75.07764,0.22519687,-0.07414747213568021,-0.19018388312213838,0.12059735013001616,0.03283034548689953,0.024503253420850375
182,0.3044217,-157.4598,0.03234853,-132.1909,0.32281992,-0.1271309599446468,0.22794761381605702,0.22858824577036344,0.028572302617969017,-0.015167429454858227
183,0.2324837,-177.6104,0.0231349,151.2428,0.26670924,-0.010958671858916753,0.26578193758666613,0.022221169052393994,0.014512697403031618,0.01801680360380385
184,0.3922793,-41.26788,0.07348848,-152.0969,0.37993363,0.2419295699797056,0.04935618116062483,-0.3767141231573572,-0.06300572037009347,-0.03782639149266009
187,0.4105723,77.50962,0.04597634,-49.99353,0.4190495,-0.10908982437285752,-0.3798472733272728,0.17697042802707516,0.03934170080230608,0.023791898154149636
188,0.2845697,-4.362688,0.08068683,-134.2556,0.25673553,0.025165013276136638,0.25376427765514487,-0.038946421537073846,-0.007651465708798339,0.08032321960651219
189,0.4228146,-145.0726,0.07845987,58.50921,0.39766684,-0.251681259572788,0.13695663010794124,0.37333871632213855,-0.05580621769771402,-0.055150859165494885
190,0.2431146,179.1038,0.08364129,139.2565,0.23204146,0.004328217442388007,0.2319279263027998,-0.007257834374983055,-0.038775824599520246,0.0741100588280116
194,0.149456,-49.46845,0.06361924,-124.5311,0.14898872,0.07978281394141322,-0.023144895038465427,-0.1471800004107107,-0.04071229009994389,0.04888677871363187
195,0.2944123,-72.75453,0.06667411,-27.05111,0.251338,0.09774847349887707,-0.20715673624856407,-0.14232665551766083,-0.05120311011847218,0.04270454845198239
198,0.4682014,-66.05232,0.07961413,-31.25449,0.4463834,0.22677178719956578,-0.2992941347628942,-0.33118146187866626,0.07550028712020354,0.02526096475639298
200,0.0989231,-142.5049,0.04801925,-12.20452,0.098675825,-0.050259932400710056,0.025555485069384903,0.0953091581239655,0.03598370766287994,0.03179655882945347
202,0.1463002,-42.94476,0.02436435,95.22707,0.15427433,0.07872033558479892,0.011058366315168376,-0.15387748838406626,-0.009213094100632072,0.02255527539214271
203,0.5331821,1.318896,0.04023762,-64.33088,0.49817923,-0.016728763746987067,0.4976513748767527,0.02292715173479937,-0.03982381559925556,-0.005755846973373233
205,0.3912553,-95.51478,0.03592638,59.63523,0.3786293,-0.04652892922600404,-0.37163549082292885,0.07243761991735247,0.03570900447745462,-0.003946109366645344
210,0.2919691,95.4283,0.09371701,23.38893,0.33508804,0.03219663168481042,-0.32909052222292456,-0.06311436234395769,-0.08816209143555388,0.03178558788270458
212,0.07789482,-102.4363,0.04607313,35.92019,0.07711138,-0.017045225881646184,-0.06995893387391044,0.03243320053171164,-0.04213900075286149,0.018628953903728415
214,0.4191434,27.87165,0.0682876,175.9525,0.3040502,-0.21914198321613002,0.17115033883730504,0.2513047664409008,0.06821339556714669,0.003182605687164759
217,0.3996998,129.0029,0.05964347,8.132694,0.39352176,0.2443127925294415,-0.0817788087327255,-0.3849306457477164,-0.05061465623100873,-0.031551546527194343
222,0.1364005,-166.9757,0.03406758,-52.21956,0.12595774,-0.03214103226325846,0.11316319000466868,0.05531224723218966,-0.024538858650125395,0.023631428716977015
223,0.06932301,59.39926,0.0238858,-120.4521,0.07645297,-0.031465169835163925,-0.03682976860962366,0.06699719968761739,-0.012937005785256835,-0.020078977139093294
226,0.2913846,153.411,0.07066222,-46.97177,0.305268,0.13651624121136288,0.18295657971439683,-0.24436743187914695,0.06741705877675078,0.02116812512294206
227,0.2907577,167.0606,0.02650249,-31.63302,0.28403613,0.07424734184652397,0.25555279894157246,-0.12397294099320699,0.02404338701329598,-0.01114887963559435
228,0.3319483,-177.5753,0.1072309,165.0606,0.29460138,-0.01682316388111183,0.2935468079465542,0.024904711246935527,-0.10379117401182432,-0.026941754064225346
229,0.297632,-129.3499,0.04519781,115.8659,0.308306,-0.1714447748525067,-0.06041242727509708,0.302329172040561,0.03319197476891266,-0.030677921046511035
230,0.3879602,-20.21046,0.06189395,1.641748,0.39405322,0.15604613730626918,0.2999933521417378,-0.25550328542531825,-0.0612718293890035,-0.008753511862523886
231,0.3037377,-96.85915,0.03910671,42.88734,0.2857541,-0.04246449524898653,-0.2776025143673377,0.06776613965500829,-0.022694291459501317,-0.03184813812729569
235,0.1228842,-74.03996,0.05616416,-147.664,0.099976294,0.03461335739409533,-0.084858522456725,-0.0528610492559118,0.05615476555147767,-0.0010272168048551895
238,0.2786645,35.90017,0.03357011,152.4717,0.26294118,-0.15378989350613634,0.08212422976281933,0.24978725953430056,-0.032840195614328,-0.006962315521776648
241,0.1965574,-16.94033,0.05027255,-151.9578,0.19909,0.06075815951533547,0.16528461810548994,-0.11098568879690006,-0.034337873938488465,-0.036718383636633226
243,0.3401268,121.2549,0.01788741,155.2497,0.34383413,0.18177473710369732,-0.1587127651312877,-0.30501174917900725,-0.015538366327879242,0.008861072642108772
245,0.3190439,-23.6351,0.01987241,73.83557,0.36059263,0.13941914062808353,0.24467717697659877,-0.2648775639367726,-0.01986977487347235,-0.00032361348183734573
246,0.5522801,-6.046686,0.08239097,-64.57209,0.48345673,0.07992270569528073,0.4727276063573169,-0.10128682031722791,-0.077705163180626,0.027389405846297284
247,0.2937708,84.74306,0.06903703,-50.55069,0.2944052,-0.03141749615305081,-0.28946235215153604,0.05372121065221914,0.05810687404479537,-0.03727871644736693
248,0.1908806,-118.8547,0.0249578,-162.8805,0.17452979,-0.08919301706525196,-0.09323619924579948,0.14753866865212548,0.014218860138666111,0.020511357760934597
251,0.1822075,-71.18512,0.03670183,161.1434,0.1650984,0.061199500249009955,-0.1307534125715925,-0.10080191855040707,-0.009915147307894152,0.03533715012860628
252,0.3490693,-30.2127,0.07535113,158.7714,0.34318012,0.18389045202157223,0.1693787305450813,-0.2984684914729713,-0.07315649277445735,-0.018053264447674546
254,0.4552283,-134.6169,0.08686765,45.7881,0.30919322,-0.2946633450718339,-0.004134628873944192,0.30916557398591965,-0.07744792876268297,-0.03934217770908068
255,0.2660051,57.00739,0.05548153,147.5808,0.28959018,-0.14012719012983788,-0.11785517796873939,0.26452340043631145,0.054874108936401496,-0.008187327987618533
257,0.4095117,164.6338,0.06780732,113.9203,0.38809407,0.13157744305401545,0.3335914695504327,-0.19832735215382588,-0.005089749565106108,0.06761602690891341
258,0.1805913,124.7912,0.03414048,-152.2141,0.1528274,0.0930223255470112,-0.053315358088067116,-0.1432259989760979,-0.032551567220896964,-0.010294068490826475
260,0.4335002,121.6544,0.04124892,161.5908,0.5036555,0.24724330445987966,-0.2262328746624832,-0.4499861654564496,-0.03795341063564511,0.016155866497607
261,0.4211292,-96.13339,0.04557619,-104.5132,0.39191085,-0.056670080818248245,-0.3829631039416774,0.08326689238273764,-0.005025407149913751,-0.04529828228414071
262,0.4994961,-130.1071,0.04207748,-106.6976,0.4902199,-0.32804210499773245,-0.08332035945042374,0.48308722613733246,0.04093948970459417,0.009719696799686076
264,0.369785,-15.65044,0.0390187,-16.8444,0.34151015,0.11784655867722053,0.2918036382213577,-0.17742553162891025,-0.025198470718448832,-0.02979087147334695
265,0.1889941,-23.44123,0.0526535,52.98912,0.20258935,0.07617690464286178,0.13846926700503354,-0.14788071824450694,0.035304311823237726,-0.039064006821338704
266,0.04934828,-145.7689,0.03126785,173.2097,0.03145005,-0.023531911979492108,0.011545784333627863,0.029254068249114546,0.020771964072644953,0.023371006657550018
267,0.3430773,33.10741,0.07287845,47.77085,0.340742,-0.18947033099928504,0.13742418627489425,0.311800743409446,0.019921463120090792,0.07010280865669621
269,0.435354,175.7838,0.07995815,-50.54921,0.48216128,0.040802434871135676,0.4769489076854092,-0.0707052995816681,0.06742643428371531,-0.04297652511786314
270,0.2971446,-147.4247,0.04404994,-14.31536,0.27684623,-0.158342049243717,0.11634036625212753,0.251214558187884,-0.04128200859009833,0.015368571201339698
272,0.5348776,10.81271,0.07616446,-64.7621,0.4576565,-0.13454316082078938,0.42544346454487814,0.16866336433351803,-0.0573160262443696,0.05015872907726367
273,0.1295192,-4.214973,0.1367758,161.3924,0.1339368,0.010151145220133207,0.13248972627118366,-0.019635142648497084,-0.09536683340945255,0.09804481909358455
274,0.2046573,-100.6625,0.02931784,-149.9416,0.21545078,-0.04145459676674069,-0.20069943402362242,0.07835034004524855,-0.004059120206805052,0.029035483212998314
275,0.4031083,43.26944,0.03077274,-15.78391,0.3784558,-0.2519726469334024,0.022847833523115244,0.37776549479397936,0.030418433438780985,-0.00465622532079911
281,0.3828052,37.35,0.02590187,17.4079,0.3291221,-0.22831980135245364,0.08684645233800849,0.31745716313340927,-0.025042718440096246,-0.006615823654463846
283,0.3334269,-77.01273,0.1263174,-23.39457,0.3175077,0.08762384986626794,-0.28543585113911,-0.13905939178560284,-0.11930584157482599,-0.04149941817522892
284,0.1963738,-79.75346,0.05657852,173.3357,0.17305887,0.03811728745076744,-0.16210674930687022,-0.06058691537647724,0.025854811715920852,0.05032551675367757
286,0.4252722,13.97695,0.03845092,-27.15576,0.4379804,-0.12659395435671883,0.3868790553691838,0.20530812770274853,-0.02376736103401463,0.030225581852550053
289,0.3158413,137.9336,0.03321951,-76.35441,0.28052342,0.1865541324643812,0.028675969252243756,-0.2790538979407755,-0.011127630360462158,-0.031300346438993626
290,0.1293495,-67.6137,0.03675636,-22.47322,0.12697835,0.04869973306986716,-0.09014289896502349,-0.0894301914059455,0.020955583249858543,-0.03019757492097417
291,0.2255929,15.29254,0.02524797,-38.07419,0.21876772,-0.06468952977774235,0.18833156333957188,0.11131279155636713,0.018470968224493622,-0.017212882442247928
292,0.35057,-158.1265,0.04881586,-165.5581,0.31046355,-0.14696620775857613,0.22427892086678394,0.21467785524695676,-0.015440375802930948,0.046309642436579715
294,0.5425572,174.1584,0.08275047,-38.6455,0.6031962,0.07538403683386159,0.5906993191801146,-0.122147329134079,-0.026186006954505573,-0.07849798293586586
295,0.196595,-175.7748,0.09404298,78.50364,0.18912628,-0.016019840625315022,0.18707302087646516,0.027792708518458893,0.09379693408479088,-0.006798326527447326
296,0.1361276,174.1541,0.07316291,61.95079,0.14759079,0.014800299717937506,0.14452855015108934,-0.029908852937686456,-0.013912996490088335,-0.07182784925316148
297,0.3902315,-103.4976,0.0268043,-76.10514,0.30158052,-0.11003586188315771,-0.26872168008348113,0.13689217909209275,0.004190047043501046,-0.026474780532862743
298,0.8252163,-167.1701,0.05872534,-111.1521,0.6683207,-0.3041757750238807,0.6024116239391392,0.2894007487749457,-0.04301354741873057,-0.03998124931229909
299,0.3856827,-156.2631,0.04266091,148.3167,0.3611937,-0.17607191269084962,0.24414067389259128,0.2661883173074308,0.010434801675687956,0.041365059603694035
300,0.1221461,116.9274,0.04595876,63.18233,0.106958576,0.05252592210336531,-0.0630877606636741,-0.08637170505663735,0.035122941284375694,0.029640961797348913
301,0.392165,113.6576,0.05407196,-161.1439,0.41034418,0.1792959638776922,-0.2781988608802597,-0.301641740919254,-0.01465981203690996,-0.052046774821155536
302,0.2702252,112.8766,0.1157681,101.3425,0.2829643,0.11190668682949081,-0.19743846848119373,-0.20269890537023286,-0.006048887838892761,0.11560996468091535
313,0.2749895,14.9293,0.02165093,-117.5647,0.2731368,-0.07936566633222064,0.23687972338012991,0.13598422028159432,-0.0191028274546068,-0.010190424579202806
314,0.4951977,97.4772,0.03832803,-50.88952,0.4318438,0.08491871079334383,-0.4172179011545765,-0.11143738400828503,0.012155676904111313,-0.03634937967398832
315,0.4980711,-143.4207,0.06077656,16.89968,0.49524888,-0.31739786833092376,0.14348521325523708,0.47400785512304905,-0.044130039858122784,0.04178911135157212
316,0.0389152,-156.8726,0.05149995,140.3789,0.034745548,-0.014335531230209432,0.024024897304810063,0.02510094451038914,-0.0207521248175438,-0.04713379006147907
317,0.07571033,135.6888,0.02476293,89.4612,0.08331267,0.03933318785752969,0.002002948163017232,-0.08328858974184375,-0.0244908271164414,0.0036608864141732854
318,0.3193072,90.89292,0.04254105,137.6238,0.30325428,0.005920657851966372,-0.30310698716840395,-0.009450537974709053,0.014916131884966117,-0.03984030552961155
319,0.233543,-111.6114,0.08585146,172.4019,0.24790272,-0.09054220893178616,-0.18064576121118364,0.1697729882514601,0.061550433938047516,-0.0598499562754197
320,0.4095447,-73.16502,0.04212944,-56.18478,0.4530033,0.14276095886565165,-0.3770096910856395,-0.25114872613334244,0.03145619870896857,0.02802494027639459
321,0.4292951,106.5078,0.0434567,22.90802,0.4530033,0.14891969086167506,-0.3798533451270521,-0.24682671250632213,-0.011295566272736871,0.04196301892700535
323,0.4856422,60.32908,0.1266442,-19.83874,0.5348578,-0.2758671005606516,-0.2727319500305975,0.46009797831912697,-0.05019938375822482,-0.11627026818552745
324,0.3139552,-94.44549,0.03501211,-148.0387,0.29261175,-0.028779365294951894,-0.28909578847944484,0.04522456546513882,0.025191788550742163,-0.024315049583885206
325,0.4156562,142.5438,0.04218267,56.63913,0.36516532,0.25330872609347227,0.09505090932870826,-0.35257770145953365,0.04149415453828222,0.007590308787002852
328,0.3720513,-6.284341,0.05418184,-17.70351,0.40561342,0.0497325241476095,0.3958932406710071,-0.08826544326691187,-0.03577941664162442,0.04068789906803557
330,0.400977,66.15844,0.05216044,-166.0178,0.41193008,-0.18542293642639843,-0.277323847662681,0.3045946065286982,0.029347519422868992,0.04312116191289292
332,0.1900213,75.01126,0.1057706,99.93919,0.18236594,-0.05245694956138806,-0.15796936392222552,0.09112088747422868,0.03994323447950216,-0.09793854115554056
334,0.1643644,87.86286,0.06861539,-83.52258,0.16127759,-0.0066735777704201825,-0.1608290271720095,0.012020193638753743,-0.05882556351240174,0.03532173300250836
337,0.2956708,50.3812,0.03474483,-50.64447,0.28887555,-0.17043066134585724,-0.05394365373533336,0.28379423110677376,0.025232721597433748,-0.02388541338380603
338,0.2350759,69.64457,0.03809651,-64.73179,0.24980117,-0.08687421547297364,-0.18935196524081138,0.16293083745200432,-0.030136049469880473,0.023305848976791572
342,0.2393732,16.3321,0.04182062,47.61745,0.19924833,-0.07337907543118986,0.16773684295564195,0.10753719599777199,0.02304713496321214,0.03489690283065081
343,0.2038841,-105.6363,0.0431816,7.030542,0.22674853,-0.05892624380956085,-0.1938035959560606,0.11770752759131824,0.003282214413239219,0.043056679471430735
345,0.5391528,71.92389,0.0674945,153.0267,0.5294036,-0.21772555800296714,-0.4274682859430173,0.3123124016203948,-0.016821565397723042,-0.06536468823317469
346,0.3450048,6.883621,0.03496212,118.2796,0.34880716,-0.04960958006521355,0.3387861043813073,0.08300849562185508,-0.02062726986121668,-0.028228807501680653
349,0.327469,179.5868,0.09377233,18.45645,0.30928507,0.0028238955919466986,0.30925289957610164,-0.004460787898849441,0.0662530757869289,-0.06636098117418363
350,0.05427669,-61.39185,0.06018608,-59.11182,0.051214103,0.02345222234519608,-0.027730852040698813,-0.0430567554652168,0.024206675323903283,0.055103548846962044
351,0.2844599,174.4726,0.04080351,131.8677,0.29221842,0.031794391255244844,0.2867960842695278,-0.05603223210762095,0.040292797995532814,-0.006435593058241573
352,0.3818532,160.6366,0.05965956,42.82024,0.3489495,0.14763201741473814,0.2722287182098793,-0.2183054706874202,-0.04081088136169338,-0.0435170663289173
354,0.03449693,3.578496,0.04008564,58.68188,0.02268321,-0.002186676962459937,0.022506473788330473,0.0028260667931410996,-0.017290069216313257,-0.03616506657956953
355,0.2426365,-4.292564,0.1236674,-32.57588,0.2294578,0.02061068141530586,0.2268867625081226,-0.03425316013775671,-0.08421598168713267,-0.0905609974063478
357,0.390897,128.2643,0.03651533,113.9951,0.40008324,0.23624465785734172,-0.09320337661626227,-0.3890754804870449,-0.008137284588013376,0.03559710556411265
360,0.06838963,-69.96318,0.06070589,98.65328,0.079388104,0.022793056663748368,-0.06074917926478832,-0.05110781031671599,-0.04962575107795955,0.03496412319278858
362,0.1115304,-70.6549,0.03210003,-136.3,0.110662095,0.036918081565038764,-0.08637589714209769,-0.06917588931619723,-0.024163422631597625,-0.021131515154567026
364,0.4732425,103.088,0.07009028,-94.2126,0.46136025,0.13673517272554395,-0.4140446322577665,-0.20351983387029757,0.06991686342453568,0.0049274292844470775
368,0.1032028,-47.66685,0.029245,154.5163,0.10266839,0.0541733992871703,-0.009543666758255631,-0.10222385597305299,0.011771920455263443,0.026771102214794038
372,0.4379583,7.072728,0.0248821,146.7412,0.37569633,-0.06851940754311692,0.3643046298495264,0.09181431830421907,-0.006312820197204187,-0.024067970449702877
373,0.3608925,-53.71626,0.02125266,132.5715,0.35239992,0.21006362794769948,-0.10557279716315872,-0.3362143484670946,0.00671722681162764,0.020163194713059503
374,0.2132766,80.9372,0.0533159,67.15307,0.20639451,-0.03713534137124708,-0.19615255915119753,0.06420955767310704,-0.03781499656772527,0.037584720664026836
375,0.1635357,109.79,0.04020471,113.402,0.16278186,0.0567381502986181,-0.12546179061515148,-0.10371727455298597,0.032969159237048885,0.023009851050934994
377,0.1851187,101.3318,0.048182,-74.81777,0.1836034,0.03930279879043352,-0.16942610898936364,-0.07074603935404632,0.019200887563864722,0.04419084792985789
380,0.01061667,164.2103,0.08477794,32.47142,0.009463172,0.002794702198844468,0.008061820746869001,-0.00495567054463237,-0.04360124899899509,0.07270646598736064
381,0.2273774,-47.02564,0.02767782,-130.8057,0.22441234,0.12795122522086533,-0.015854568076270073,-0.22385158256172885,-0.018074616955476328,0.020961153161627524
382,0.4637334,-109.3255,0.08897454,160.5016,0.30236554,-0.18853256714197714,-0.23613685450356992,0.1888499555855164,0.07534869755256562,0.04731852222273633
384,0.2299483,-179.4602,0.1018675,-159.5744,0.23073211,-0.002447703427709259,0.23069115134569634,0.004347329737791581,0.027872104007820298,0.09798027033248707
386,0.3124769,-40.41812,0.06980613,68.86964,0.3557087,0.18280568593679627,0.05664902390075742,-0.35116885873719134,0.06156604713619372,-0.032901635606772985
389,0.3576129,-64.42554,0.06194224,-58.49707,0.37993363,0.16957112428633983,-0.23833174038976282,-0.29588434349888065,-0.04510177841875987,0.042457869467069205
390,0.3881908,127.69,0.07783987,75.45994,0.39352176,0.23304347544771656,-0.09932770082966591,-0.3807799672269932,0.07724765338159968,0.00958360102743912
394,0.2700977,12.23454,0.04920444,-117.2642,0.24362451,-0.06467130483511821,0.2217433575752705,0.10090978765206979,-0.022710556479685458,-0.04364982863765466
396,0.3294109,-177.1809,0.04646862,-109.817,0.32926175,-0.019372471029600113,0.3276688207480199,0.032348785489791546,0.04469106641748602,0.0127295415146129
398,0.4648981,-40.63955,0.05614876,-56.80054,0.3874289,0.29934380776584796,0.05874250712792438,-0.3829496969727691,0.04917402947020575,-0.027103469800026272
399,0.2047827,53.47057,0.04218319,-66.16976,0.19350344,-0.10912109293958654,-0.05638480057778201,0.185106281783297,0.038973324352211174,-0.016140059092625527
400,0.3276646,-15.50511,0.04287627,-46.05206,0.35028556,0.10094257435475612,0.3002211428826055,-0.1804639546025073,-0.023240671929168948,0.03603117674172797
401,0.08674136,-122.9657,0.05905164,-72.40358,0.07434051,-0.0413952799225546,-0.0303183002651838,0.0678771839139652,0.05651962233132036,-0.017106387059064032
402,0.3075826,35.32862,0.05685214,-171.0789,0.29674414,-0.17148299245661422,0.09828719697346765,0.2799941276802753,-0.05470357589394147,-0.015481750772938634
403,0.3576006,32.86803,0.07334775,-94.70361,0.2755326,-0.19849672989207887,0.11322755156918218,0.25119262574448353,0.04492063450676339,-0.05798300635162235
407,0.4181486,-44.83919,0.01921457,25.86576,0.38898543,0.26433710031231633,0.002183491315763921,-0.3889793016575032,0.0020092152923400965,0.01910923217175213
409,0.4550218,100.8848,0.03880854,-88.41032,0.48713383,0.10922890501383843,-0.45239277831574165,-0.18066583090953603,0.024382766229332595,-0.0301924409072423
411,0.2193557,175.3913,0.03917146,72.32832,0.22942843,0.0197325242543744,0.22646597340688326,-0.03675006640997761,0.03876952087176222,0.0055971001336043245
412,0.07325629,125.6614,0.02301317,179.5874,0.0822129,0.036018517258720066,-0.026327533288172805,-0.077883386658325,0.011783678623496606,0.019767420457587507
414,0.2638269,43.11724,0.02719572,-100.8851,0.24603266,-0.15163081533689549,0.01615780669684536,0.24550151744831028,0.02065483121121877,-0.0176913858686781
415,0.2034067,-83.08021,0.05257108,-77.23368,0.20186812,0.027082228041065665,-0.19600774090678846,-0.0482877145550677,-0.045376761702731964,0.02654558249012211
416,0.1589289,144.3661,0.06594301,-1.431602,0.16444433,0.08175155615534377,0.05281051848351139,-0.15573370478689455,-0.06340417082304643,-0.01812158078375191
417,0.3824444,-119.4533,0.03862411,-10.41987,0.37111354,-0.20246432630791175,-0.1916559061897529,0.31779438823540646,-0.015727789328540034,-0.03527688359434777
419,0.2149487,27.00167,0.05579488,-63.89167,0.21224408,-0.0974226992810761,0.12474393029054198,0.1717163397895344,-0.029107956871860644,-0.04760037269770375
420,0.3643316,99.8298,0.07884782,48.54279,0.3619996,0.07493729493750806,-0.34089791968064126,-0.12178800744560639,-0.075237294153523,0.023586612457253266
421,0.1432816,44.8116,0.09003526,79.95109,0.16832155,-0.07716759935969511,0.0011069419669635634,0.16831791013996178,-0.08549165687326085,0.02824047889700582
423,0.2955332,5.389073,0.02091547,72.66441,0.2829643,-0.032424608450695946,0.2779724280437196,0.052916200940440354,0.014336765402896265,0.01522872427694509
424,0.3811967,-104.3107,0.04730347,85.26944,0.3674882,-0.11279983710216411,-0.32258265695310306,0.17603410627579144,0.029667507357184354,0.03684368712890056
427,0.235603,78.15423,0.03206495,-154.5585,0.17154981,-0.05365473132637044,-0.1570919236015351,0.06893087008159376,0.01038667339328221,-0.030336084690081276
428,0.4438126,-42.56185,0.05793533,-143.9109,0.4342678,0.2841600178796982,0.03691484077675088,-0.4326959864006912,0.020737989226624242,0.05409656426285607
429,0.5353185,-19.09852,0.05249743,-88.01305,0.61157733,0.22600389292302644,0.48063179855655486,-0.37817972550920836,0.05225109969453398,-0.005079639486889862
430,0.4030048,-138.3855,0.05333047,-176.4906,0.39766684,-0.2505918406467301,0.04688546450572557,0.39489323728530473,0.02309955509207526,-0.04806817642649947
431,0.3201629,32.73842,0.08091677,26.92116,0.31919178,-0.173399044324216,0.1324840695246762,0.290398629028701,-0.07337264192198036,-0.03411713769679033
432,0.4209685,-51.27122,0.04436131,173.4081,0.3904219,0.2602369002670665,-0.08478507951149868,-0.3811046448048604,0.014366085069070085,0.04197072104103457
433,0.5927194,143.8111,0.1019275,90.80458,0.49602586,0.4014161191186064,0.15016646918327758,-0.4727490722590235,0.08393899297866939,-0.05782266609191323
434,0.166572,12.19871,0.1216591,-46.56853,0.17957917,-0.03752795326178505,0.16354315628517385,0.07417758644073082,0.054018690355969526,0.10900879645714784
